pokemon_key,form_key,ability_key,ability_name,ability_description,is_hidden,slot
orbeetle,default,swarm,むしのしらせ,"ＨＰが 減ったとき むしタイプの 技の 威力が 上がる。",0,1
orbeetle,default,frisk,おみとおし,"登場 したとき 相手の 持ち物を 見通すことが できる。",0,2
orbeetle,default,telepathy,テレパシー,"味方の 攻撃を 読み取って 技を 回避する。",1,3
nickit,default,run-away,にげあし,"野生の ポケモンから 必ず 逃げられる。",0,1
nickit,default,unburden,かるわざ,"持っていた 道具が なくなると 素早さが 上がる。",0,2
nickit,default,stakeout,はりこみ,"交代で 出てきた 相手に ２倍の ダメージで 攻撃 できる。",1,3
thievul,default,run-away,にげあし,"野生の ポケモンから 必ず 逃げられる。",0,1
thievul,default,unburden,かるわざ,"持っていた 道具が なくなると 素早さが 上がる。",0,2
thievul,default,stakeout,はりこみ,"交代で 出てきた 相手に ２倍の ダメージで 攻撃 できる。",1,3
gossifleur,default,cotton-down,わたげ,"攻撃を 受けると わたげを ばらまいて 自分以外の ポケモン すべての 素早さを 下げる。",0,1
gossifleur,default,regenerator,さいせいりょく,"手持ちに 引っ込むと ＨＰが 少し 回復する。",0,2
gossifleur,default,effect-spore,ほうし,"攻撃で 自分に 触れた 相手を どくや まひや ねむり状態に する ことがある。",1,3
eldegoss,default,cotton-down,わたげ,"攻撃を 受けると わたげを ばらまいて 自分以外の ポケモン すべての 素早さを 下げる。",0,1
eldegoss,default,regenerator,さいせいりょく,"手持ちに 引っ込むと ＨＰが 少し 回復する。",0,2
eldegoss,default,effect-spore,ほうし,"攻撃で 自分に 触れた 相手を どくや まひや ねむり状態に する ことがある。",1,3
wooloo,default,fluffy,もふもふ,"相手から 受けた 接触する 技の ダメージを 半減するが ほのおタイプの 技の ダメージは ２倍になる。",0,1
wooloo,default,run-away,にげあし,"野生の ポケモンから 必ず 逃げられる。",0,2
wooloo,default,bulletproof,ぼうだん,"相手の 弾や 爆弾などの 技を 防ぐことが できる。",1,3
dubwool,default,fluffy,もふもふ,"相手から 受けた 接触する 技の ダメージを 半減するが ほのおタイプの 技の ダメージは ２倍になる。",0,1
dubwool,default,steadfast,ふくつのこころ,"ひるむ たびに 不屈の心を 燃やして 素早さが 上がる。",0,2
dubwool,default,bulletproof,ぼうだん,"相手の 弾や 爆弾などの 技を 防ぐことが できる。",1,3
chewtle,default,strong-jaw,がんじょうあご,"あごが 頑丈で 噛む 技の 威力が 高くなる。",0,1
chewtle,default,shell-armor,シェルアーマー,"硬い 殻に 守られ 相手の 攻撃が 急所に 当たらない。",0,2
chewtle,default,swift-swim,すいすい,"天気が 雨のとき 素早さが 上がる。",1,3
drednaw,default,strong-jaw,がんじょうあご,"あごが 頑丈で 噛む 技の 威力が 高くなる。",0,1
drednaw,default,shell-armor,シェルアーマー,"硬い 殻に 守られ 相手の 攻撃が 急所に 当たらない。",0,2
drednaw,default,swift-swim,すいすい,"天気が 雨のとき 素早さが 上がる。",1,3
yamper,default,ball-fetch,たまひろい,"道具を 持っていない 場合 １回目に 投げて 失敗 した モンスターボールを 拾ってくる。",0,1
yamper,default,rattled,びびり,"あくタイプと ゴーストタイプと むしタイプの 技を 受けると びびって 素早さが 上がる。",1,3
boltund,default,strong-jaw,がんじょうあご,"あごが 頑丈で 噛む 技の 威力が 高くなる。",0,1
boltund,default,competitive,かちき,"能力を 下げられると 特攻が ぐーんと 上がる。",1,3
rolycoly,default,steam-engine,じょうききかん,"みずタイプ ほのおタイプの 技を 受けると 素早さが ぐぐーんと 上がる。",0,1
rolycoly,default,heatproof,たいねつ,"耐熱の 体に よって ほのおタイプの 技の 威力を 半減させる。",0,2
rolycoly,default,flash-fire,もらいび,"ほのおタイプの 技を 受けると 炎を もらい 自分が 出す ほのおタイプの 技が 強くなる。",1,3
carkol,default,steam-engine,じょうききかん,"みずタイプ ほのおタイプの 技を 受けると 素早さが ぐぐーんと 上がる。",0,1
carkol,default,flame-body,ほのおのからだ,"自分に 触った 相手を やけど状態に する ことがある。",0,2
carkol,default,flash-fire,もらいび,"ほのおタイプの 技を 受けると 炎を もらい 自分が 出す ほのおタイプの 技が 強くなる。",1,3
coalossal,default,steam-engine,じょうききかん,"みずタイプ ほのおタイプの 技を 受けると 素早さが ぐぐーんと 上がる。",0,1
coalossal,default,flame-body,ほのおのからだ,"自分に 触った 相手を やけど状態に する ことがある。",0,2
coalossal,default,flash-fire,もらいび,"ほのおタイプの 技を 受けると 炎を もらい 自分が 出す ほのおタイプの 技が 強くなる。",1,3
applin,default,ripen,じゅくせい,"熟成 させることで きのみの 効果が 倍に なる。",0,1
applin,default,gluttony,くいしんぼう,"ＨＰが 少なくなったら 食べる きのみを ＨＰ 半分の 時に 食べてしまう。",0,2
applin,default,bulletproof,ぼうだん,"相手の 弾や 爆弾などの 技を 防ぐことが できる。",1,3
flapple,default,ripen,じゅくせい,"熟成 させることで きのみの 効果が 倍に なる。",0,1
flapple,default,gluttony,くいしんぼう,"ＨＰが 少なくなったら 食べる きのみを ＨＰ 半分の 時に 食べてしまう。",0,2
flapple,default,hustle,はりきり,"自分の 攻撃が 高くなるが 命中率が 下がる。",1,3
appletun,default,ripen,じゅくせい,"熟成 させることで きのみの 効果が 倍に なる。",0,1
appletun,default,gluttony,くいしんぼう,"ＨＰが 少なくなったら 食べる きのみを ＨＰ 半分の 時に 食べてしまう。",0,2
appletun,default,thick-fat,あついしぼう,"厚い 脂肪で 守られているので ほのおタイプと こおりタイプの 技の ダメージを 半減させる。",1,3
silicobra,default,sand-spit,すなはき,"攻撃を 受けると 砂あらしを 起こす。",0,1
silicobra,default,shed-skin,だっぴ,"体の 皮を 脱ぎ捨てることで 状態異常を 治すことが ある。",0,2
silicobra,default,sand-veil,すながくれ,"砂あらしの とき 回避率が 上がる。",1,3
sandaconda,default,sand-spit,すなはき,"攻撃を 受けると 砂あらしを 起こす。",0,1
sandaconda,default,shed-skin,だっぴ,"体の 皮を 脱ぎ捨てることで 状態異常を 治すことが ある。",0,2
sandaconda,default,sand-veil,すながくれ,"砂あらしの とき 回避率が 上がる。",1,3
cramorant,default,gulp-missile,うのミサイル,"なみのりか ダイビングを すると 獲物を くわえてくる。 ダメージを 受けると 獲物を 吐きだして 攻撃。",0,1
cramorant,gulping,gulp-missile,うのミサイル,"なみのりか ダイビングを すると 獲物を くわえてくる。 ダメージを 受けると 獲物を 吐きだして 攻撃。",0,1
cramorant,gorging,gulp-missile,うのミサイル,"なみのりか ダイビングを すると 獲物を くわえてくる。 ダメージを 受けると 獲物を 吐きだして 攻撃。",0,1
arrokuda,default,swift-swim,すいすい,"天気が 雨のとき 素早さが 上がる。",0,1
arrokuda,default,propeller-tail,スクリューおびれ,"相手の 技を 引き受ける 特性や 技の 影響を 無視 できる。",1,3
barraskewda,default,swift-swim,すいすい,"天気が 雨のとき 素早さが 上がる。",0,1
barraskewda,default,propeller-tail,スクリューおびれ,"相手の 技を 引き受ける 特性や 技の 影響を 無視 できる。",1,3
toxel,default,rattled,びびり,"あくタイプと ゴーストタイプと むしタイプの 技を 受けると びびって 素早さが 上がる。",0,1
toxel,default,static,せいでんき,"静電気を 体に まとい 触った 相手を まひさせる ことがある。",0,2
toxel,default,klutz,ぶきよう,"持っている 道具を 使うことが できない。",1,3
toxtricity,default,punk-rock,パンクロック,"音技の 威力が 上がる。 受けた 音技の ダメージは 半分に なる。",0,1
toxtricity,default,plus,プラス,"プラスか マイナスの 特性を 持つ ポケモンが 仲間に いると 自分の 特攻が 上がる。",0,2
toxtricity,default,technician,テクニシャン,"威力が 低い 技の 威力を 高くして 攻撃できる。",1,3
toxtricity,low-key,punk-rock,パンクロック,"音技の 威力が 上がる。 受けた 音技の ダメージは 半分に なる。",0,1
toxtricity,low-key,minus,マイナス,"プラスか マイナスの 特性を 持つ ポケモンが 仲間に いると 自分の 特攻が 上がる。",0,2
toxtricity,low-key,technician,テクニシャン,"威力が 低い 技の 威力を 高くして 攻撃できる。",1,3
sizzlipede,default,flash-fire,もらいび,"ほのおタイプの 技を 受けると 炎を もらい 自分が 出す ほのおタイプの 技が 強くなる。",0,1
sizzlipede,default,white-smoke,しろいけむり,"白い煙に 守られて 相手に 能力を 下げられない。",0,2
sizzlipede,default,flame-body,ほのおのからだ,"自分に 触った 相手を やけど状態に する ことがある。",1,3
centiskorch,default,flash-fire,もらいび,"ほのおタイプの 技を 受けると 炎を もらい 自分が 出す ほのおタイプの 技が 強くなる。",0,1
centiskorch,default,white-smoke,しろいけむり,"白い煙に 守られて 相手に 能力を 下げられない。",0,2
centiskorch,default,flame-body,ほのおのからだ,"自分に 触った 相手を やけど状態に する ことがある。",1,3
clobbopus,default,limber,じゅうなん,"柔軟な 体によって まひ状態に ならない。",0,1
clobbopus,default,technician,テクニシャン,"威力が 低い 技の 威力を 高くして 攻撃できる。",1,3
grapploct,default,limber,じゅうなん,"柔軟な 体によって まひ状態に ならない。",0,1
grapploct,default,technician,テクニシャン,"威力が 低い 技の 威力を 高くして 攻撃できる。",1,3
sinistea,default,weak-armor,くだけるよろい,"物理技で ダメージを 受けると 防御が 下がり 素早さが ぐーんと 上がる。",0,1
sinistea,default,cursed-body,のろわれボディ,"攻撃を 受けると 相手の 技を かなしばり状態に することが ある。",1,3
polteageist,default,weak-armor,くだけるよろい,"物理技で ダメージを 受けると 防御が 下がり 素早さが ぐーんと 上がる。",0,1
polteageist,default,cursed-body,のろわれボディ,"攻撃を 受けると 相手の 技を かなしばり状態に することが ある。",1,3
hatenna,default,healer,いやしのこころ,"状態異常の 味方を たまに 治してあげる。",0,1
hatenna,default,anticipation,きけんよち,"相手の 持つ 危険な 技を 察知する ことができる。",0,2
hatenna,default,magic-bounce,マジックミラー,"相手に だされた 変化技を 受けずに そのまま 返す ことが できる。",1,3
